udi,product_id,type,air_temperature,process_temperature,rpm,torque,tool_wear,machine_failure,twf,hdf,pwf,osf,rnf,power_consumption,temp_diff,type_encoded
255,L47434,L,298.0,308.2,1514,37.9,9,0,0,0,0,0,0,6008.882380619149,10.199999999999989,0
256,L47435,L,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,6299.479701076206,10.199999999999989,0
257,L47436,L,298.1,308.3,1331,63.0,13,0,0,0,0,0,0,8781.06562604883,10.199999999999989,0
258,L47437,L,298.0,308.0,1615,29.5,15,0,0,0,0,0,0,4989.110933288391,10.0,0
259,L47438,L,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,5881.878261610026,10.099999999999966,0
260,M15119,M,298.1,308.2,1420,63.9,19,1,0,0,1,0,0,9502.061140047686,10.099999999999966,1
261,M15120,M,298.2,308.3,1522,49.1,22,0,0,0,0,0,0,7825.728244043199,10.100000000000023,1
262,L47441,L,298.1,308.2,1654,32.1,25,0,0,0,0,0,0,5559.927846470145,10.099999999999966,0
263,M15122,M,298.1,308.2,1736,26.8,27,0,0,0,0,0,0,4872.065662991147,10.099999999999966,1
264,M15123,M,298.0,308.1,1587,32.3,30,0,0,0,0,0,0,5367.945119409271,10.100000000000023,1
265,L47444,L,298.1,308.2,1390,47.5,33,0,0,0,0,0,0,6914.1218317755365,10.099999999999966,0
266,L47445,L,298.0,308.1,1454,37.1,35,0,0,0,0,0,0,5648.939638321855,10.100000000000023,0
267,H29680,H,298.0,308.1,1440,43.7,37,0,0,0,0,0,0,6589.80475016995,10.100000000000023,2
268,L47447,L,297.9,308.0,1954,21.1,42,0,0,0,0,0,0,4317.532671730501,10.100000000000023,0
269,H29682,H,297.9,308.0,1800,24.8,44,0,0,0,0,0,0,4674.689868541612,10.100000000000023,2
270,L47449,L,298.0,308.0,1524,37.0,49,0,0,0,0,0,0,5904.937551687374,10.0,0
271,H29684,H,298.0,308.0,1520,39.6,51,0,0,0,0,0,0,6303.2915001625615,10.0,2
272,M15131,M,298.1,308.1,1452,40.8,56,0,0,0,0,0,0,6203.765844896837,10.0,1
273,L47452,L,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,6278.326310542034,10.0,0
274,L47453,L,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,6869.197056829203,9.899999999999977,0
275,L47454,L,298.1,308.0,1652,28.5,63,0,0,0,0,0,0,4930.415510543822,9.899999999999977,0
276,L47455,L,298.0,308.0,1401,54.7,65,0,0,0,0,0,0,8025.167017668591,10.0,0
277,M15136,M,298.0,307.9,1750,26.6,67,0,0,0,0,0,0,4874.704600820162,9.899999999999977,1
278,H29691,H,298.0,308.0,1479,50.7,70,0,0,0,0,0,0,7852.442253574224,10.0,2
279,M15138,M,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,4987.592496839155,10.0,1
280,L47459,L,298.0,308.1,1819,23.4,78,0,0,0,0,0,0,4457.35448876627,10.100000000000023,0
281,M15140,M,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,6663.024802949616,10.0,1
282,L47461,L,298.1,308.0,1626,36.5,83,0,0,0,0,0,0,6215.012746596688,9.899999999999977,0
283,M15142,M,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,7248.910888893089,10.0,1
284,L47463,L,298.2,308.2,1469,43.0,88,0,0,0,0,0,0,6614.832771643548,10.0,0
285,L47464,L,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,4123.780180808106,10.100000000000023,0
286,L47465,L,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,5911.2207369945545,10.100000000000023,0
287,L47466,L,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,5524.4697373866275,10.100000000000023,0
288,L47467,L,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,5973.005392515154,10.100000000000023,0
289,H29702,H,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,6120.555527478756,10.199999999999989,2
290,L47469,L,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,7022.632442030528,10.299999999999955,0
291,L47470,L,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,6866.767558510427,10.299999999999955,0
292,L47471,L,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,6571.143689807626,10.300000000000011,0
293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,5619.9950980067815,10.299999999999955,0
294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,6530.491480870174,10.399999999999977,2
295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,7341.818255635252,10.399999999999977,1
296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,5516.762363409821,10.5,1
297,L47476,L,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,6749.083497706953,10.5,0
298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,4538.438995155423,10.5,0
299,H29712,H,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,4169.13430675043,10.600000000000023,2
300,M15159,M,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,5841.812483301244,10.5,1
301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,6505.463459396576,10.599999999999966,0
302,L47481,L,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,4937.9553329124365,10.699999999999989,0
303,H29716,H,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,5557.603067906488,10.599999999999966,2
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,6737.302525255991,10.599999999999966,1
305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,5002.200902678348,10.599999999999966,0
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,4280.608486075308,10.599999999999966,0
307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,6776.98084047083,10.599999999999966,0
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,6051.9012560223055,10.599999999999966,1
309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,6450.318036350564,10.600000000000023,0
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,6190.94814687019,10.600000000000023,1
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,6679.738075866714,10.600000000000023,2
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,6710.159164728975,10.600000000000023,1
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,5534.22961856378,10.700000000000045,0
314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,6984.849554383354,10.600000000000023,0
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,7215.191127744558,10.600000000000023,1
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,6998.1699072345755,10.5,0
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,5959.056721133215,10.599999999999966,0
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,5011.259161496198,10.599999999999966,0
319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,6317.617162662931,10.599999999999966,0
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,5418.744672617819,10.599999999999966,0
321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,6200.456700635055,10.599999999999966,2
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,5166.349118828415,10.599999999999966,0
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,6065.368216530694,10.699999999999989,0
324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,7568.546997444825,10.699999999999989,0
325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,6528.983516396451,10.699999999999989,1
326,L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,4946.144417762795,10.699999999999989,0
327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,6507.432190792826,10.800000000000011,0
328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,8152.338688285906,10.800000000000011,0
329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,5599.80512921971,10.799999999999955,2
330,H29743,H,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,5385.527566293863,10.800000000000011,2
331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,6134.085319840215,10.799999999999955,1
332,M15191,M,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,7560.022809378086,10.799999999999955,1
333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,6474.571131636277,10.699999999999989,1
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,5398.4185681490935,10.699999999999989,0
335,M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,6891.732748130952,10.600000000000023,1
336,L47515,L,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,4743.71065914098,10.700000000000045,0
337,M15196,M,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,4282.776185006285,10.599999999999966,1
338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,5053.08423169099,10.699999999999989,0
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,6252.460531027478,10.699999999999989,0
340,M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,5776.195084743265,10.699999999999989,1
341,L47520,L,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,6081.662610427314,10.700000000000045,0
342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,5223.21194585839,10.800000000000011,1
343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,7162.988329817408,10.800000000000011,0
344,L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,7064.0595771558665,10.800000000000011,0
345,M15204,M,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,3537.6846553543946,10.699999999999989,1
346,L47525,L,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,5460.768710347338,10.800000000000011,0
347,M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,6905.932746925179,10.800000000000011,1
348,L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,6596.84191771399,10.800000000000011,0
349,L47528,L,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,5367.819455703128,10.699999999999989,0
350,L47529,L,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,5729.060722963907,10.699999999999989,0
351,H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,6494.719212521299,10.699999999999989,2
352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,5229.809290430929,10.799999999999955,1
353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,7259.382864405055,10.799999999999955,1
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,5259.026102109314,10.800000000000011,2
355,L47534,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,5955.3496418019795,10.699999999999989,0
356,L47535,L,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,6271.529998434768,10.699999999999989,0
357,M15216,M,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,7158.872843441205,10.799999999999955,1
358,L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,5433.0075032651175,10.799999999999955,0
359,M15218,M,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,5637.996423911851,10.699999999999989,1
360,M15219,M,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,5677.716627028738,10.699999999999989,1
361,M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,6084.4481559134965,10.800000000000011,1
362,L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,6150.484433491953,10.800000000000011,0
363,H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,5306.778310443878,10.699999999999989,2
364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,7198.058975806982,10.699999999999989,0
365,L47544,L,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,8133.206389025544,10.799999999999955,0
366,L47545,L,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,8146.935148921731,10.799999999999955,0
367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,6647.274951779619,10.899999999999977,1
368,M15227,M,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,6292.892828479178,10.799999999999955,1
369,L47548,L,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,6159.1447572403495,10.899999999999977,0
370,H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,5999.468074633892,10.899999999999977,2
371,M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,6318.62247231208,10.800000000000011,1
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,6399.675562774695,10.899999999999977,0
373,M15232,M,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,7606.685932259407,10.900000000000034,1
374,L47553,L,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,6210.300357616303,10.900000000000034,0
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,6443.720691778025,10.900000000000034,0
376,L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,6004.023383981596,10.800000000000011,0
377,M15236,M,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,7614.3723622851885,10.800000000000011,1
378,M15237,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,8037.618196552318,10.800000000000011,1
379,L47558,L,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,5400.146444108567,10.899999999999977,0
380,L47559,L,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,4922.582472860871,10.899999999999977,0
381,L47560,L,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,3436.8185872231384,10.800000000000011,0
382,L47561,L,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,6540.628353165757,11.0,0
383,L47562,L,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,6710.441908067799,11.0,0
384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,5208.13230112116,11.100000000000023,1
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,4804.709916498182,11.0,0
386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,6722.547511759631,11.0,1
387,L47566,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,7030.5806714441105,11.099999999999966,0
388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,7900.016438325085,11.0,0
389,L47568,L,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,7344.101146296859,11.099999999999966,0
390,M15249,M,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,8080.008753424755,11.099999999999966,1
391,L47570,L,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,7140.0023435686435,11.099999999999966,0
392,L47571,L,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,5948.825601058024,11.0,0
393,M15252,M,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,6771.807684567919,10.899999999999977,1
394,M15253,M,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,7379.601143282425,10.899999999999977,1
395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,6384.470254331321,10.899999999999977,0
396,L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,6202.205520545554,10.900000000000034,0
397,L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,6646.9817364652845,10.900000000000034,0
398,M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,5368.835237327789,10.900000000000034,1
399,H29812,H,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,6857.803547472183,10.900000000000034,2
400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,7244.76398659035,11.0,0
401,L47580,L,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,3716.5041091967246,11.100000000000023,0
402,L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,5481.953516808045,11.0,0
403,L47582,L,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,5675.747895632488,11.200000000000045,0
404,L47583,L,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,7971.833246386147,11.300000000000011,0
405,L47584,L,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,6234.2078777101215,11.300000000000011,0
406,L47585,L,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,8143.008158104744,11.199999999999989,0
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,7820.9006633321815,11.200000000000045,0
408,M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,7053.9227048602825,11.100000000000023,1
409,M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,6667.46492056669,11.200000000000045,1
410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,6310.066868318802,11.200000000000045,0
411,M15270,M,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,6921.221831172648,11.100000000000023,1
412,L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,6629.252681923525,11.199999999999989,0
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,7005.919169113431,11.100000000000023,0
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,5682.984030711257,11.0,0
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,5404.58656172564,11.0,0
416,L47595,L,297.5,308.4,1511,42.8,209,0,0,0,0,0,0,6772.310339392493,10.899999999999977,0
417,L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,5917.818081567093,11.100000000000023,0
418,L47597,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,7313.564865703967,11.0,0
419,L47598,L,297.4,308.4,2151,17.7,0,0,0,0,0,0,0,3986.9638207442704,11.0,0
420,M15279,M,297.3,308.3,1501,38.2,2,0,0,0,0,0,0,6004.442263002076,11.0,1
421,M15280,M,297.3,308.3,1301,39.6,5,0,0,0,0,0,0,5395.119895862824,11.0,1
422,M15281,M,297.3,308.3,1657,31.1,8,0,0,0,0,0,0,5396.491724654891,11.0,1
423,L47602,L,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,7705.4471333127585,11.0,0
424,L47603,L,297.3,308.3,1484,43.9,13,0,0,0,0,0,0,6822.240718633547,11.0,0
425,L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,6843.540716824888,11.099999999999966,0
426,M15285,M,297.3,308.4,1665,28.9,17,0,0,0,0,0,0,5038.957536725348,11.099999999999966,1
427,L47606,L,297.4,308.5,1501,44.9,20,0,0,0,0,0,0,7057.5774243139585,11.100000000000023,0
428,M15287,M,297.5,308.5,1496,42.2,22,0,0,0,0,0,0,6611.083804410267,11.0,1
429,M15288,M,297.6,308.6,1595,36.9,25,0,0,0,0,0,0,6163.333547445136,11.0,1
430,L47609,L,297.5,308.6,1208,62.3,28,0,0,0,0,0,0,7881.041218697402,11.100000000000023,0
431,L47610,L,297.5,308.6,1596,37.1,30,0,0,0,0,0,0,6200.624252243247,11.100000000000023,0
432,L47611,L,297.5,308.5,1446,41.9,32,0,0,0,0,0,0,6344.697691336874,11.0,0
433,M15292,M,297.6,308.5,1466,39.7,34,0,0,0,0,0,0,6094.710691915223,10.899999999999977,1
434,M15293,M,297.6,308.5,1848,23.7,37,0,0,0,0,0,0,4586.473946828812,10.899999999999977,1
435,M15294,M,297.5,308.5,1484,44.7,40,0,0,0,0,0,0,6946.564011911608,11.0,1
436,L47615,L,297.4,308.3,1493,41.2,43,0,0,0,0,0,0,6441.479689018465,10.900000000000034,0
437,L47616,L,297.3,308.3,1504,36.3,45,0,0,0,0,0,0,5717.1959747088495,11.0,0
438,L47617,L,297.3,308.3,1538,38.5,47,0,0,0,0,0,0,6200.770859900414,11.0,0
439,L47618,L,297.4,308.4,1341,52.2,49,0,0,0,0,0,0,7330.403802327209,11.0,0
440,M15299,M,297.4,308.3,1535,34.6,51,0,0,0,0,0,0,5561.77091416025,10.900000000000034,1
441,L47620,L,297.4,308.5,1389,39.2,54,0,0,0,0,0,0,5701.8650025593315,11.100000000000023,0
442,H29855,H,297.5,308.5,1393,46.6,56,0,0,0,0,0,0,6797.7572398865705,11.0,2
443,L47622,L,297.4,308.5,1399,61.5,61,1,0,0,1,0,0,9009.930650862847,11.100000000000023,0
444,H29857,H,297.4,308.5,1469,45.1,63,0,0,0,0,0,0,6937.8827442121865,11.100000000000023,2
445,L47624,L,297.4,308.4,1582,37.2,68,0,0,0,0,0,0,6162.7994766940255,11.0,0
446,L47625,L,297.5,308.6,1793,26.7,70,0,0,0,0,0,0,5013.259308818984,11.100000000000023,0
447,L47626,L,297.5,308.6,1452,39.0,72,0,0,0,0,0,0,5930.070292916093,11.100000000000023,0
448,M15307,M,297.6,308.7,1376,59.9,74,0,0,0,0,0,0,8631.253544374644,11.099999999999966,1
449,L47628,L,297.5,308.6,1552,44.9,77,0,0,0,0,0,0,7297.375191562466,11.100000000000023,0
450,L47629,L,297.6,308.7,1622,37.9,79,0,0,0,0,0,0,6437.521282274941,11.099999999999966,0
451,M15310,M,297.6,308.7,1419,41.7,81,0,0,0,0,0,0,6196.5087658670445,11.099999999999966,1
452,H29865,H,297.5,308.6,1440,46.1,84,0,0,0,0,0,0,6951.716223863495,11.100000000000023,2
453,M15312,M,297.4,308.6,1643,31.0,89,0,0,0,0,0,0,5333.691287509631,11.200000000000045,1
454,L47633,L,297.4,308.7,1510,36.2,92,0,0,0,0,0,0,5724.191254350842,11.300000000000011,0
455,L47634,L,297.4,308.7,1468,46.6,94,0,0,0,0,0,0,7163.752784029782,11.300000000000011,0
456,L47635,L,297.4,308.7,1429,57.4,96,0,0,0,0,0,0,8589.596025788045,11.300000000000011,0
457,H29870,H,297.3,308.7,1478,47.6,98,0,0,0,0,0,0,7367.3279879823995,11.399999999999977,2
458,L47637,L,297.4,308.6,1276,53.6,103,0,0,0,0,0,0,7162.161043751962,11.200000000000045,0
459,L47638,L,297.3,308.6,1486,42.6,105,0,0,0,0,0,0,6629.137490192894,11.300000000000011,0
460,L47639,L,297.4,308.6,1476,42.3,107,0,0,0,0,0,0,6538.156966944934,11.200000000000045,0
461,H29874,H,297.3,308.6,1431,42.0,109,0,0,0,0,0,0,6293.866722201792,11.300000000000011,2
462,L47641,L,297.4,308.7,1402,40.2,114,0,0,0,0,0,0,5902.0472864460735,11.300000000000011,0
463,L47642,L,297.4,308.7,1433,43.4,116,0,0,0,0,0,0,6512.751954352903,11.300000000000011,0
464,L47643,L,297.4,308.7,2874,4.2,118,1,0,0,1,0,0,1264.0512200983892,11.300000000000011,0
465,L47644,L,297.3,308.6,1511,35.7,120,0,0,0,0,0,0,5648.866334493271,11.300000000000011,0
466,M15325,M,297.3,308.6,1456,42.9,122,0,0,0,0,0,0,6541.047232186236,11.300000000000011,1
467,L47646,L,297.2,308.5,1550,41.5,125,0,0,0,0,0,0,6736.098248072115,11.300000000000011,0
468,L47647,L,297.2,308.5,2182,16.5,127,0,0,0,0,0,0,3770.2253435731104,11.300000000000011,0
469,L47648,L,297.3,308.7,1619,31.6,129,0,0,0,0,0,0,5357.504559823842,11.399999999999977,0
470,M15329,M,297.3,308.8,1586,32.7,131,0,0,0,0,0,0,5430.996883966819,11.5,1
471,H29884,H,297.3,308.8,1499,44.2,134,0,0,0,0,0,0,6938.291151257154,11.5,2
472,H29885,H,297.3,308.8,1419,42.4,139,0,0,0,0,0,0,6300.526898627402,11.5,2
473,M15332,M,297.4,309.0,1497,41.8,144,0,0,0,0,0,0,6552.7967887106615,11.600000000000023,1
474,M15333,M,297.4,309.0,1520,37.0,147,0,0,0,0,0,0,5889.439027929666,11.600000000000023,1
475,L47654,L,297.4,309.1,1478,49.8,150,0,0,0,0,0,0,7707.834743729485,11.700000000000045,0
476,L47655,L,297.4,309.1,1380,41.1,152,0,0,0,0,0,0,5939.495070876863,11.700000000000045,0
477,L47656,L,297.4,309.0,1570,37.9,154,0,0,0,0,0,0,6231.139588885115,11.600000000000023,0
478,H29891,H,297.4,309.0,1468,41.4,156,0,0,0,0,0,0,6364.364061348347,11.600000000000023,2
479,L47658,L,297.4,309.0,1833,22.6,161,0,0,0,0,0,0,4338.0996316360015,11.600000000000023,0
480,M15339,M,297.4,308.9,1323,57.3,163,0,0,0,0,0,0,7938.584724135655,11.5,1
481,L47660,L,297.4,309.0,1583,32.0,166,0,0,0,0,0,0,5304.683915341486,11.600000000000023,0
482,M15341,M,297.3,309.0,1556,39.5,168,0,0,0,0,0,0,6436.2855891645295,11.699999999999989,1
483,L47662,L,297.3,309.0,1548,37.4,171,0,0,0,0,0,0,6062.771166603726,11.699999999999989,0
484,L47663,L,297.4,309.0,1324,56.9,173,0,0,0,0,0,0,7889.125583792641,11.600000000000023,0
485,L47664,L,297.4,309.0,1568,33.7,175,0,0,0,0,0,0,5533.559412131014,11.600000000000023,0
486,M15345,M,297.4,309.0,1685,30.7,177,0,0,0,0,0,0,5417.10057246244,11.600000000000023,1
487,M15346,M,297.4,309.1,1582,35.9,180,0,0,0,0,0,0,5947.4328283149325,11.700000000000045,1
488,M15347,M,297.4,309.1,1463,35.0,183,0,0,0,0,0,0,5362.175060902179,11.700000000000045,1
489,L47668,L,297.4,309.2,1584,42.8,186,0,0,0,0,0,0,7099.496742288358,11.800000000000011,0
490,M15349,M,297.5,309.2,1347,55.8,188,0,0,0,0,0,0,7871.009066156939,11.699999999999989,1
491,L47670,L,297.4,309.2,1459,37.9,191,0,0,0,0,0,0,5790.5940510722185,11.800000000000011,0
492,L47671,L,297.4,309.2,1420,45.6,193,0,0,0,0,0,0,6780.813583508209,11.800000000000011,0
493,L47672,L,297.5,309.3,1404,43.5,195,0,0,0,0,0,0,6395.654324178101,11.800000000000011,0
494,L47673,L,297.5,309.3,1470,38.8,197,0,0,0,0,0,0,5972.795953004914,11.800000000000011,0
495,L47674,L,297.6,309.4,1326,49.8,199,0,0,0,0,0,0,6915.148085375708,11.799999999999955,0
496,H29909,H,297.5,309.3,1459,49.7,201,0,0,0,0,0,0,7593.470299163306,11.800000000000011,2
497,M15356,M,297.5,309.2,1530,40.0,206,0,0,0,0,0,0,6408.849013323178,11.699999999999989,1
498,L47677,L,297.4,309.0,1505,39.2,209,0,0,0,0,0,0,6178.046673039448,11.600000000000023,0
499,L47678,L,297.5,309.1,1611,30.2,211,0,0,0,0,0,0,5094.846470032711,11.600000000000023,0
500,L47679,L,297.5,309.1,1515,35.1,213,0,0,0,0,0,0,5568.630058120589,11.600000000000023,0
501,M15360,M,297.5,309.2,1804,27.4,215,0,0,0,0,0,0,5176.255607662735,11.699999999999989,1
502,M15361,M,297.6,309.3,1464,46.2,218,0,0,0,0,0,0,7082.9091330774045,11.699999999999989,1
503,L47682,L,297.6,309.2,1390,43.3,221,0,0,0,0,0,0,6302.767901386962,11.599999999999966,0
504,M15363,M,297.6,309.2,1442,48.1,0,0,0,0,0,0,0,7263.383159050626,11.599999999999966,1
505,M15364,M,297.6,309.3,1529,41.9,3,0,0,0,0,0,0,6708.881583716516,11.699999999999989,1
506,L47685,L,297.6,309.3,1610,35.0,6,0,0,0,0,0,0,5900.958200992828,11.699999999999989,0
507,L47686,L,297.6,309.3,1543,34.3,8,0,0,0,0,0,0,5542.282567732481,11.699999999999989,0
508,H29921,H,297.8,309.4,1445,48.2,10,0,0,0,0,0,0,7293.626224329184,11.599999999999966,2
509,L47688,L,297.7,309.3,1893,24.6,15,0,0,0,0,0,0,4876.568612461293,11.600000000000023,0
